ID,State,City,Locality,Property_Type,BHK,Size_in_SqFt,Price_in_Lakhs,Price_per_SqFt,Year_Built,Furnished_Status,Floor_No,Total_Floors,Age_of_Property,Nearby_Schools,Nearby_Hospitals,Public_Transport_Accessibility,Parking_Space,Security,Amenities,Facing,Owner_Type,Availability_Status,Transport_Score,Amenities_Count,Accessibility_Score,Size_Category
190585,Telangana,Warangal,Locality_10,Apartment,5,3729,353.09,9468.758380262803,2021,Unfurnished,6,17,4,10,3,Low,No,Yes,"Gym, Garden, Pool, Playground",East,Broker,Ready_to_Move,1,4,14,Large
98947,Haryana,Faridabad,Locality_470,Apartment,1,1182,21.54,1822.3350253807107,2022,Semi-furnished,20,21,3,10,3,Medium,Yes,No,"Pool, Gym",East,Builder,Ready_to_Move,2,2,15,Medium
65623,Punjab,Ludhiana,Locality_118,Villa,3,4734,32.0,675.9611322348965,2014,Semi-furnished,26,19,11,10,4,Medium,No,No,"Gym, Playground, Garden, Clubhouse",East,Builder,Ready_to_Move,2,4,16,Large
5956,Rajasthan,Jodhpur,Locality_386,Independent House,3,3298,458.8,13911.46149181322,1993,Furnished,5,13,32,2,1,Medium,Yes,No,"Playground, Pool, Clubhouse, Gym",East,Builder,Under_Construction,2,4,5,Large
64425,Jharkhand,Ranchi,Locality_179,Villa,1,1211,315.48,26051.19735755574,1993,Semi-furnished,2,29,32,9,6,Medium,Yes,Yes,"Gym, Pool",South,Broker,Under_Construction,2,2,17,Medium
86283,Rajasthan,Jodhpur,Locality_145,Independent House,4,3088,293.06,9490.284974093263,1994,Furnished,11,4,31,9,7,Low,Yes,Yes,"Pool, Garden, Gym",South,Owner,Under_Construction,1,3,17,Large
172259,Andhra Pradesh,Vijayawada,Locality_165,Villa,1,1090,82.44,7563.302752293578,1992,Unfurnished,13,15,33,5,5,High,No,No,"Playground, Clubhouse, Garden, Pool, Gym",South,Broker,Under_Construction,3,5,13,Medium
236011,Tamil Nadu,Coimbatore,Locality_32,Apartment,2,1110,482.78,43493.69369369369,2016,Semi-furnished,10,3,9,3,10,High,No,Yes,"Gym, Playground, Clubhouse, Garden",North,Owner,Ready_to_Move,3,4,16,Medium
148977,Chhattisgarh,Bilaspur,Locality_291,Villa,5,4922,25.83,524.7866720845185,2004,Unfurnished,12,3,21,3,6,Medium,No,Yes,"Garden, Clubhouse",North,Owner,Ready_to_Move,2,2,11,Large
181654,Haryana,Faridabad,Locality_109,Independent House,3,2050,342.0,16682.926829268294,2003,Semi-furnished,6,1,22,1,2,Low,Yes,Yes,Playground,West,Builder,Ready_to_Move,1,1,4,Large
170141,Assam,Silchar,Locality_307,Villa,1,1680,160.8,9571.428571428572,2021,Semi-furnished,24,14,4,6,1,Medium,No,Yes,Clubhouse,East,Owner,Ready_to_Move,2,1,9,Large
219266,Maharashtra,Pune,Locality_395,Apartment,2,3943,486.65,12342.12528531575,2015,Unfurnished,18,20,10,4,5,Low,No,Yes,"Garden, Pool, Clubhouse, Playground, Gym",East,Broker,Under_Construction,1,5,10,Large
78471,Tamil Nadu,Coimbatore,Locality_258,Apartment,4,1111,129.82,11684.968496849686,2003,Unfurnished,2,22,22,6,8,Low,No,Yes,"Pool, Playground",South,Broker,Under_Construction,1,2,15,Medium
84145,Rajasthan,Jaipur,Locality_213,Independent House,4,732,478.08,65311.47540983607,2017,Furnished,15,12,8,10,1,Medium,No,No,Playground,North,Builder,Ready_to_Move,2,1,13,Small
40679,Rajasthan,Jaipur,Locality_23,Independent House,2,4052,56.9,1404.244817374136,1996,Semi-furnished,29,14,29,9,3,High,No,Yes,"Playground, Clubhouse, Gym, Garden, Pool",North,Builder,Under_Construction,3,5,15,Large
206491,Andhra Pradesh,Vijayawada,Locality_360,Apartment,1,3891,432.34,11111.282446671808,2008,Unfurnished,23,30,17,3,4,Low,No,No,"Playground, Garden, Gym",South,Builder,Ready_to_Move,1,3,8,Large
39823,Jharkhand,Ranchi,Locality_93,Villa,3,3342,189.99,5684.91921005386,1999,Semi-furnished,17,5,26,6,6,Medium,No,Yes,"Clubhouse, Garden, Gym",East,Owner,Ready_to_Move,2,3,14,Large
186380,Maharashtra,Mumbai,Locality_142,Independent House,5,2505,386.6,15433.13373253493,1994,Semi-furnished,28,5,31,3,10,High,No,Yes,Pool,North,Broker,Ready_to_Move,3,1,16,Large
170883,Tamil Nadu,Chennai,Locality_397,Villa,3,4765,132.63,2783.420776495278,2009,Furnished,23,28,16,4,3,High,Yes,Yes,Garden,West,Builder,Under_Construction,3,1,10,Large
235371,Karnataka,Mysore,Locality_303,Independent House,2,2875,162.36,5647.304347826088,2021,Unfurnished,3,30,4,1,10,Medium,Yes,No,"Gym, Clubhouse, Playground, Pool",North,Builder,Ready_to_Move,2,4,13,Large
112772,Uttarakhand,Haridwar,Locality_193,Apartment,1,3490,127.13,3642.69340974212,1995,Furnished,21,11,30,2,5,High,No,Yes,"Garden, Playground, Clubhouse, Gym",North,Broker,Ready_to_Move,3,4,10,Large
64827,Maharashtra,Mumbai,Locality_285,Independent House,5,3842,370.77,9650.442477876106,1996,Furnished,9,8,29,4,8,Low,Yes,No,"Garden, Clubhouse, Gym, Playground, Pool",South,Builder,Ready_to_Move,1,5,13,Large
228096,Punjab,Amritsar,Locality_419,Independent House,5,3056,357.53,11699.28010471204,2012,Furnished,26,9,13,9,9,Medium,No,Yes,"Pool, Clubhouse",West,Builder,Ready_to_Move,2,2,20,Large
53719,West Bengal,Durgapur,Locality_490,Apartment,1,1817,360.41,19835.443037974685,2007,Furnished,11,7,18,9,5,Medium,Yes,Yes,"Pool, Clubhouse",North,Builder,Ready_to_Move,2,2,16,Large
192503,Andhra Pradesh,Vishakhapatnam,Locality_136,Apartment,4,525,53.35,10161.90476190476,2000,Semi-furnished,3,18,25,8,2,Medium,No,Yes,"Garden, Gym, Pool",South,Builder,Under_Construction,2,3,12,Small
225721,Delhi,Dwarka,Locality_164,Independent House,1,4395,441.27,10040.273037542662,2005,Semi-furnished,13,28,20,10,8,Low,Yes,No,"Gym, Playground, Pool, Clubhouse, Garden",North,Owner,Ready_to_Move,1,5,19,Large
40551,Haryana,Gurgaon,Locality_14,Apartment,4,1625,326.41,20086.76923076924,2009,Unfurnished,23,24,16,8,2,Medium,Yes,Yes,Pool,South,Broker,Under_Construction,2,1,12,Large
11973,Bihar,Patna,Locality_187,Apartment,5,660,250.49,37953.030303030304,1993,Semi-furnished,8,28,32,7,5,Medium,No,Yes,Pool,South,Owner,Under_Construction,2,1,14,Small
154135,West Bengal,Durgapur,Locality_94,Apartment,1,1347,385.84,28644.394951744616,2023,Furnished,26,14,2,5,5,Medium,No,Yes,"Clubhouse, Gym, Garden, Playground",South,Broker,Under_Construction,2,4,12,Medium
205273,Chhattisgarh,Raipur,Locality_269,Apartment,3,3721,129.37,3476.753560870733,2015,Semi-furnished,13,6,10,1,2,Low,No,Yes,"Gym, Clubhouse, Playground, Pool, Garden",West,Owner,Under_Construction,1,5,4,Large
188136,Delhi,New Delhi,Locality_13,Independent House,5,4304,217.4,5051.115241635688,1996,Unfurnished,27,18,29,9,9,Low,Yes,No,"Garden, Clubhouse",West,Owner,Ready_to_Move,1,2,19,Large
21291,Jharkhand,Jamshedpur,Locality_270,Villa,1,2689,78.69,2926.366679062849,2016,Furnished,11,22,9,6,6,Medium,Yes,No,"Clubhouse, Playground, Pool",North,Builder,Under_Construction,2,3,14,Large
202802,Kerala,Trivandrum,Locality_66,Villa,1,2328,184.53,7926.546391752578,2002,Unfurnished,29,8,23,10,6,High,No,Yes,"Playground, Garden, Clubhouse, Gym",East,Owner,Under_Construction,3,4,19,Large
100238,Andhra Pradesh,Vijayawada,Locality_8,Independent House,4,2519,466.92,18535.92695514093,1990,Semi-furnished,22,29,35,10,6,Medium,Yes,No,"Clubhouse, Gym",North,Builder,Under_Construction,2,2,18,Large
181141,Karnataka,Mysore,Locality_485,Apartment,3,1152,477.33,41434.895833333336,2021,Unfurnished,12,7,4,6,6,Medium,Yes,No,"Garden, Clubhouse, Playground, Pool",North,Owner,Ready_to_Move,2,4,14,Medium
117321,Uttarakhand,Dehradun,Locality_233,Independent House,3,1468,381.76,26005.44959128065,1992,Furnished,3,26,33,4,3,Medium,No,Yes,"Pool, Clubhouse, Gym, Garden",West,Broker,Under_Construction,2,4,9,Medium
118727,Gujarat,Surat,Locality_376,Independent House,2,792,232.48,29353.53535353536,2009,Semi-furnished,24,12,16,2,8,Medium,No,Yes,"Playground, Pool, Clubhouse, Gym, Garden",North,Owner,Under_Construction,2,5,12,Small
82942,Haryana,Gurgaon,Locality_223,Villa,1,4697,115.94,2468.384074941452,1995,Semi-furnished,17,28,30,2,2,Low,Yes,No,"Pool, Gym, Clubhouse, Garden",South,Builder,Under_Construction,1,4,5,Large
161798,West Bengal,Kolkata,Locality_418,Villa,2,4266,107.27,2514.5335208626348,2013,Unfurnished,12,29,12,4,8,High,No,No,Pool,West,Owner,Under_Construction,3,1,15,Large
37436,Jharkhand,Ranchi,Locality_191,Apartment,1,2377,299.06,12581.405132519983,1990,Semi-furnished,26,21,35,7,8,Medium,Yes,No,"Playground, Clubhouse",South,Owner,Under_Construction,2,2,17,Large
133968,Karnataka,Mangalore,Locality_344,Independent House,5,3756,353.42,9409.478168264111,1990,Unfurnished,6,30,35,7,10,Low,No,Yes,"Clubhouse, Playground, Pool, Garden",West,Owner,Ready_to_Move,1,4,18,Large
103072,Punjab,Amritsar,Locality_18,Independent House,2,1257,204.66,16281.62291169451,2003,Unfurnished,29,29,22,3,2,High,Yes,No,"Gym, Pool, Garden, Playground",West,Owner,Ready_to_Move,3,4,8,Medium
110086,Rajasthan,Jaipur,Locality_466,Independent House,2,4859,252.43,5195.101872813336,2008,Unfurnished,9,6,17,7,2,Low,No,Yes,Garden,North,Owner,Under_Construction,1,1,10,Large
123855,West Bengal,Durgapur,Locality_87,Villa,5,4425,108.24,2446.101694915254,2002,Unfurnished,30,11,23,8,5,Medium,No,Yes,Gym,East,Owner,Under_Construction,2,1,15,Large
47431,Haryana,Gurgaon,Locality_394,Villa,1,2190,200.86,9171.689497716896,2005,Furnished,18,10,20,1,9,High,No,Yes,"Pool, Playground, Clubhouse, Garden",West,Builder,Under_Construction,3,4,13,Large
32350,Uttar Pradesh,Noida,Locality_16,Independent House,5,3656,98.41,2691.7396061269146,2018,Unfurnished,24,15,7,8,10,Low,No,No,"Playground, Garden, Clubhouse",East,Owner,Under_Construction,1,3,19,Large
233245,Gujarat,Ahmedabad,Locality_459,Independent House,1,3918,397.89,10155.43644716692,1998,Semi-furnished,20,26,27,2,1,Medium,Yes,No,"Clubhouse, Garden, Gym, Playground",South,Builder,Under_Construction,2,4,5,Large
133726,West Bengal,Durgapur,Locality_399,Villa,4,938,14.86,1584.221748400853,2021,Unfurnished,3,7,4,1,2,Low,Yes,No,Playground,North,Broker,Ready_to_Move,1,1,4,Medium
164772,Karnataka,Mangalore,Locality_163,Apartment,1,4628,49.71,1074.114088159032,1991,Unfurnished,9,17,34,5,4,Medium,No,No,"Gym, Playground",North,Owner,Ready_to_Move,2,2,11,Large
121295,Tamil Nadu,Chennai,Locality_9,Apartment,4,1348,15.89,1178.7833827893176,1996,Unfurnished,9,2,29,8,9,Low,No,Yes,"Garden, Pool",West,Broker,Ready_to_Move,1,2,18,Medium
173301,Uttarakhand,Haridwar,Locality_233,Independent House,2,1338,39.38,2943.1988041853515,1997,Furnished,17,2,28,4,2,Medium,Yes,Yes,"Pool, Clubhouse, Playground, Gym",South,Builder,Under_Construction,2,4,8,Medium
64789,Maharashtra,Nagpur,Locality_234,Independent House,2,992,487.43,49136.08870967742,2014,Furnished,18,16,11,5,1,Medium,No,Yes,"Pool, Gym",East,Broker,Ready_to_Move,2,2,8,Medium
188576,Karnataka,Mysore,Locality_30,Apartment,5,2514,338.36,13459.029435163087,2018,Unfurnished,5,28,7,4,1,High,Yes,No,"Playground, Garden, Pool, Gym",South,Builder,Ready_to_Move,3,4,8,Large
226357,Madhya Pradesh,Bhopal,Locality_241,Independent House,2,4322,299.83,6937.2975474317445,2021,Furnished,17,25,4,1,5,Medium,Yes,Yes,"Playground, Garden, Clubhouse, Gym, Pool",East,Builder,Under_Construction,2,5,8,Large
177645,Karnataka,Mangalore,Locality_154,Independent House,2,910,373.77,41073.62637362637,2017,Unfurnished,26,25,8,2,9,Low,No,Yes,"Garden, Pool",North,Builder,Ready_to_Move,1,2,12,Medium
217112,Maharashtra,Mumbai,Locality_276,Independent House,4,3636,478.99,13173.542354235424,2011,Furnished,8,14,14,8,4,High,No,No,"Gym, Garden, Pool",West,Broker,Under_Construction,3,3,15,Large
165161,Delhi,Dwarka,Locality_479,Apartment,2,2128,229.12,10766.917293233082,2012,Semi-furnished,4,9,13,3,1,High,No,Yes,"Playground, Pool",East,Owner,Under_Construction,3,2,7,Large
170439,Kerala,Kochi,Locality_408,Apartment,1,2253,277.14,12300.93209054594,2019,Semi-furnished,16,17,6,2,8,High,No,Yes,"Clubhouse, Playground, Pool",West,Owner,Ready_to_Move,3,3,13,Large
216410,Bihar,Patna,Locality_482,Villa,4,675,426.6,63200.0,2006,Furnished,28,19,19,9,10,Low,No,Yes,"Playground, Pool, Clubhouse, Garden",South,Broker,Ready_to_Move,1,4,20,Small
95817,Bihar,Gaya,Locality_323,Independent House,2,3645,430.44,11809.053497942386,2010,Unfurnished,18,4,15,3,2,Low,No,Yes,Pool,East,Broker,Ready_to_Move,1,1,6,Large
238642,Rajasthan,Jodhpur,Locality_498,Villa,5,2617,22.48,858.9988536492167,2018,Semi-furnished,10,20,7,1,6,Low,No,Yes,"Pool, Clubhouse, Playground",West,Builder,Ready_to_Move,1,3,8,Large
106583,Rajasthan,Jaipur,Locality_203,Villa,3,2922,143.9,4924.709103353867,2003,Semi-furnished,8,17,22,3,10,Low,Yes,Yes,"Garden, Clubhouse, Playground, Gym",East,Builder,Under_Construction,1,4,14,Large
56924,Karnataka,Mysore,Locality_175,Villa,1,2518,315.92,12546.465448768864,2019,Unfurnished,25,30,6,2,1,Medium,Yes,No,Garden,East,Builder,Ready_to_Move,2,1,5,Large
132614,Uttarakhand,Haridwar,Locality_416,Independent House,1,909,99.08,10899.8899889989,1990,Semi-furnished,0,13,35,6,8,Medium,No,Yes,"Gym, Garden",West,Owner,Under_Construction,2,2,16,Medium
219494,Bihar,Gaya,Locality_305,Independent House,1,3478,480.42,13813.11098332375,2017,Furnished,2,17,8,2,7,Low,Yes,No,"Playground, Clubhouse, Pool, Garden",North,Owner,Ready_to_Move,1,4,10,Large
11944,Uttarakhand,Dehradun,Locality_440,Apartment,5,2858,202.43,7082.925122463261,2016,Semi-furnished,18,14,9,3,6,Medium,No,No,Pool,East,Broker,Ready_to_Move,2,1,11,Large
33363,Gujarat,Surat,Locality_380,Apartment,2,798,471.51,59086.466165413534,1995,Furnished,22,23,30,10,1,Low,Yes,Yes,"Pool, Garden, Gym",North,Owner,Under_Construction,1,3,12,Small
116389,Haryana,Gurgaon,Locality_495,Independent House,1,3958,14.78,373.4209196563921,2003,Furnished,8,24,22,10,6,Low,No,Yes,"Pool, Gym, Garden, Clubhouse",South,Broker,Under_Construction,1,4,17,Large
57712,West Bengal,Kolkata,Locality_487,Independent House,4,1764,415.78,23570.2947845805,2015,Unfurnished,27,28,10,3,2,Medium,Yes,No,"Clubhouse, Pool, Garden, Gym",South,Broker,Under_Construction,2,4,7,Large
47298,Kerala,Trivandrum,Locality_46,Villa,2,4349,148.27,3409.2894918372044,2008,Unfurnished,16,17,17,4,4,High,No,No,Playground,West,Owner,Ready_to_Move,3,1,11,Large
172144,Madhya Pradesh,Bhopal,Locality_492,Independent House,1,986,32.85,3331.6430020283974,2017,Unfurnished,9,28,8,1,7,Medium,Yes,Yes,"Clubhouse, Garden",East,Owner,Under_Construction,2,2,10,Medium
121589,Tamil Nadu,Chennai,Locality_459,Apartment,5,592,362.2,61182.43243243243,2002,Unfurnished,22,21,23,8,3,High,Yes,Yes,"Gym, Garden, Clubhouse, Pool, Playground",North,Builder,Under_Construction,3,5,14,Small
38648,Assam,Guwahati,Locality_139,Villa,5,2206,133.56,6054.397098821396,2008,Semi-furnished,0,28,17,9,10,Low,No,Yes,"Playground, Pool, Garden, Clubhouse",East,Broker,Under_Construction,1,4,20,Large
238397,Telangana,Warangal,Locality_396,Apartment,1,4821,18.37,381.0412777432068,2017,Unfurnished,4,17,8,5,8,High,No,No,"Playground, Garden, Pool, Gym",East,Builder,Under_Construction,3,4,16,Large
11000,Odisha,Cuttack,Locality_4,Independent House,2,3249,222.04,6834.102800861803,1993,Unfurnished,28,26,32,10,8,Low,No,Yes,Playground,South,Owner,Ready_to_Move,1,1,19,Large
193473,Andhra Pradesh,Vijayawada,Locality_84,Independent House,2,3678,194.79,5296.084828711256,2007,Unfurnished,12,14,18,4,4,Medium,Yes,No,"Gym, Pool",South,Broker,Under_Construction,2,2,10,Large
231133,Uttar Pradesh,Lucknow,Locality_244,Independent House,1,2408,226.04,9387.043189368773,1997,Semi-furnished,17,29,28,1,9,High,No,No,Gym,South,Broker,Under_Construction,3,1,13,Large
86861,West Bengal,Kolkata,Locality_250,Apartment,1,1757,306.07,17420.034149117815,2016,Unfurnished,21,5,9,7,6,High,Yes,Yes,"Clubhouse, Garden, Gym",North,Builder,Ready_to_Move,3,3,16,Large
25607,Chhattisgarh,Raipur,Locality_156,Apartment,5,4290,274.83,6406.293706293706,2009,Furnished,28,23,16,4,6,High,Yes,Yes,"Clubhouse, Garden, Playground",West,Builder,Ready_to_Move,3,3,13,Large
134284,Maharashtra,Pune,Locality_189,Independent House,4,560,464.53,82951.78571428571,2000,Furnished,29,15,25,10,8,Low,No,No,"Playground, Gym, Clubhouse, Garden",South,Builder,Under_Construction,1,4,19,Small
91994,Uttar Pradesh,Noida,Locality_234,Apartment,1,3003,440.72,14675.990675990675,2003,Furnished,9,11,22,5,7,Low,Yes,No,"Playground, Pool, Clubhouse, Gym",East,Owner,Under_Construction,1,4,13,Large
240009,Gujarat,Ahmedabad,Locality_117,Independent House,2,1752,325.42,18574.20091324201,2004,Unfurnished,2,29,21,9,5,Medium,Yes,No,"Pool, Clubhouse, Gym, Garden, Playground",North,Broker,Ready_to_Move,2,5,16,Large
39842,Andhra Pradesh,Vishakhapatnam,Locality_299,Apartment,2,4116,28.97,703.8386783284742,2002,Unfurnished,2,29,23,8,8,High,Yes,Yes,"Gym, Playground, Clubhouse, Pool",East,Builder,Under_Construction,3,4,19,Large
118824,Chhattisgarh,Raipur,Locality_109,Villa,3,3620,288.6,7972.375690607736,2016,Furnished,6,11,9,1,4,Low,No,Yes,"Pool, Gym",South,Owner,Ready_to_Move,1,2,6,Large
234741,Punjab,Amritsar,Locality_24,Independent House,2,2876,343.57,11946.105702364395,1995,Furnished,27,4,30,10,3,Low,Yes,Yes,"Gym, Playground, Clubhouse, Pool",North,Owner,Under_Construction,1,4,14,Large
133786,Maharashtra,Pune,Locality_12,Apartment,1,2146,107.66,5016.775396085741,2012,Furnished,27,24,13,4,10,Medium,Yes,Yes,Pool,West,Broker,Ready_to_Move,2,1,16,Large
62023,Uttar Pradesh,Noida,Locality_331,Independent House,4,4897,129.77,2649.989789667144,1999,Unfurnished,13,10,26,7,5,High,No,Yes,Pool,South,Broker,Under_Construction,3,1,15,Large
126430,Uttarakhand,Haridwar,Locality_127,Apartment,4,4760,360.15,7566.176470588235,2002,Semi-furnished,24,23,23,10,2,High,Yes,No,"Pool, Garden, Playground, Clubhouse",South,Owner,Under_Construction,3,4,15,Large
63761,Delhi,Dwarka,Locality_39,Independent House,2,4999,186.1,3722.7445489097818,2009,Unfurnished,21,2,16,1,10,High,No,Yes,"Garden, Pool, Clubhouse",East,Owner,Ready_to_Move,3,3,14,Large
223148,Kerala,Kochi,Locality_382,Apartment,4,2427,420.61,17330.449114132673,1999,Semi-furnished,4,19,26,1,7,Medium,No,No,"Gym, Playground",East,Builder,Ready_to_Move,2,2,10,Large
99388,Assam,Silchar,Locality_326,Villa,1,946,28.52,3014.799154334038,2009,Furnished,6,17,16,5,6,Low,Yes,Yes,"Pool, Garden, Playground",North,Builder,Ready_to_Move,1,3,12,Medium
43695,Tamil Nadu,Chennai,Locality_212,Independent House,2,4048,418.24,10332.01581027668,1992,Furnished,28,4,33,1,8,High,Yes,Yes,"Clubhouse, Garden, Pool, Gym",West,Builder,Under_Construction,3,4,12,Large
238955,Bihar,Patna,Locality_468,Villa,1,2114,189.15,8947.492904446546,1992,Semi-furnished,26,18,33,9,5,Low,Yes,Yes,"Clubhouse, Gym, Garden, Pool, Playground",West,Broker,Under_Construction,1,5,15,Large
220754,Uttarakhand,Haridwar,Locality_416,Villa,4,4878,256.32,5254.612546125461,1990,Furnished,8,14,35,5,7,High,No,Yes,Playground,North,Broker,Under_Construction,3,1,15,Large
235753,Telangana,Warangal,Locality_187,Villa,2,3942,175.64,4455.60629122273,2011,Semi-furnished,15,8,14,7,3,High,Yes,Yes,"Gym, Pool, Garden",South,Owner,Ready_to_Move,3,3,13,Large
97238,Assam,Guwahati,Locality_39,Apartment,1,4087,213.73,5229.508196721312,2015,Furnished,6,16,10,8,1,Low,No,No,"Garden, Clubhouse, Gym, Pool, Playground",South,Owner,Under_Construction,1,5,10,Large
112911,West Bengal,Kolkata,Locality_192,Apartment,5,4648,76.88,1654.0447504302929,2000,Unfurnished,22,9,25,1,9,Medium,Yes,No,"Pool, Clubhouse, Gym",North,Builder,Ready_to_Move,2,3,12,Large
182768,Telangana,Warangal,Locality_36,Apartment,3,2522,15.34,608.2474226804123,2018,Semi-furnished,18,7,7,4,8,Low,No,Yes,"Playground, Gym, Pool",South,Broker,Under_Construction,1,3,13,Large
245276,Jharkhand,Ranchi,Locality_482,Villa,1,2132,342.89,16083.020637898686,1999,Furnished,3,17,26,4,6,High,No,Yes,"Garden, Gym, Pool, Clubhouse, Playground",West,Builder,Under_Construction,3,5,13,Large
242440,Delhi,New Delhi,Locality_111,Villa,2,4083,391.14,9579.720793534168,2022,Furnished,2,12,3,1,4,High,No,Yes,"Garden, Gym, Pool, Playground, Clubhouse",South,Owner,Under_Construction,3,5,8,Large
37974,Haryana,Faridabad,Locality_443,Apartment,2,3497,101.76,2909.9227909636834,2003,Furnished,3,19,22,9,1,Low,No,Yes,"Gym, Clubhouse, Playground, Garden, Pool",West,Owner,Ready_to_Move,1,5,11,Large
108527,Rajasthan,Jaipur,Locality_193,Villa,4,4365,72.59,1663.0011454753724,2002,Unfurnished,30,29,23,9,4,Low,Yes,No,"Gym, Pool, Garden, Playground, Clubhouse",West,Builder,Ready_to_Move,1,5,14,Large
224571,Odisha,Bhubaneswar,Locality_99,Independent House,5,1836,53.98,2940.087145969499,2020,Furnished,12,2,5,4,2,Low,No,No,Playground,South,Broker,Ready_to_Move,1,1,7,Large
246731,Punjab,Amritsar,Locality_4,Independent House,3,3501,374.22,10688.946015424164,2019,Semi-furnished,24,20,6,7,7,High,Yes,Yes,"Gym, Pool, Garden",North,Owner,Under_Construction,3,3,17,Large
101613,Maharashtra,Nagpur,Locality_442,Independent House,2,2893,78.29,2706.1873487729004,2011,Unfurnished,18,21,14,8,5,High,Yes,Yes,"Gym, Playground, Garden, Clubhouse",North,Broker,Ready_to_Move,3,4,16,Large
18247,West Bengal,Kolkata,Locality_77,Apartment,2,4991,461.11,9238.829893808856,2001,Semi-furnished,4,9,24,3,3,High,Yes,No,Playground,East,Broker,Under_Construction,3,1,9,Large
99545,Uttarakhand,Haridwar,Locality_382,Independent House,4,1020,276.81,27138.235294117647,1993,Semi-furnished,7,3,32,1,9,Low,Yes,Yes,"Playground, Garden, Clubhouse, Gym, Pool",North,Broker,Under_Construction,1,5,11,Medium
199049,Maharashtra,Pune,Locality_477,Independent House,2,4001,23.55,588.602849287678,2018,Semi-furnished,18,24,7,8,8,Medium,Yes,No,"Pool, Playground",West,Owner,Under_Construction,2,2,18,Large
215778,Andhra Pradesh,Vijayawada,Locality_453,Independent House,3,1818,412.2,22673.26732673267,1995,Unfurnished,7,25,30,1,4,High,Yes,Yes,Garden,South,Broker,Under_Construction,3,1,8,Large
56594,Tamil Nadu,Coimbatore,Locality_476,Villa,5,3086,197.48,6399.222294232016,2008,Unfurnished,1,22,17,3,2,Medium,Yes,No,"Gym, Garden, Clubhouse, Playground, Pool",South,Broker,Under_Construction,2,5,7,Large
